entryTime,exitTime,dir,entry,exit,size,pnl,win,reason,holdBars,capAfter
2025-10-12T17:00,2025-10-12T20:00,SHORT,194.31,198.1962,31.18,-3.2271,false,止损,3,152.67
2025-10-13T12:00,2025-10-13T13:00,SHORT,191.77,195.6054,30.53,-3.1599,false,止损,1,149.51
2025-10-13T13:00,2025-10-13T17:00,LONG,196.09,201.9727,29.9,4.3803,true,止盈,4,153.89
2025-10-13T21:00,2025-10-14T04:00,SHORT,207.84,201.6048,30.78,4.5093,true,止盈,7,158.4
2025-10-14T16:00,2025-10-14T19:00,LONG,202.38,198.3324,31.68,-3.2789,false,止损,3,155.12
2025-10-14T21:00,2025-10-15T08:00,LONG,201.16,207.1948,31.02,4.5444,true,止盈,11,159.66
2025-10-15T14:00,2025-10-15T20:00,SHORT,199.45,193.4665,31.93,4.6777,true,止盈,6,164.34
2025-10-16T16:00,2025-10-16T18:00,LONG,192.16,188.3168,32.87,-3.402,false,止损,2,160.94
2025-10-16T21:00,2025-10-17T06:00,LONG,185.53,181.8194,32.19,-3.3317,false,止损,9,157.61
2025-10-17T09:00,2025-10-17T11:00,LONG,176.68,181.9804,31.52,4.6177,true,止盈,2,162.23
2025-10-18T07:00,2025-10-19T10:00,SHORT,186.13,189.8526,32.45,-3.3586,false,止损,27,158.87
2025-10-19T12:00,2025-10-20T05:00,SHORT,188.77,192.5454,31.77,-3.2882,false,止损,17,155.58
2025-10-20T07:00,2025-10-20T16:00,SHORT,192.91,187.1227,31.12,4.5591,true,止盈,9,160.14
2025-10-21T16:00,2025-10-21T23:00,SHORT,192.57,186.7929,32.03,4.6924,true,止盈,7,164.83
2025-10-22T14:00,2025-10-22T19:00,SHORT,185.38,179.8186,32.97,4.8301,true,止盈,5,169.66
2025-10-22T22:00,2025-10-23T04:00,LONG,178.78,184.1434,33.93,4.9707,true,止盈,6,174.63
2025-10-25T11:00,2025-10-26T13:00,LONG,192.62,198.3986,34.93,5.1172,true,止盈,26,179.75
2025-10-26T14:00,2025-10-27T00:00,SHORT,198.76,202.7352,35.95,-3.7208,false,止损,10,176.03
2025-10-27T21:00,2025-10-28T19:00,LONG,198.64,194.6672,35.21,-3.6442,false,止损,22,172.38
2025-10-28T21:00,2025-10-29T12:00,LONG,193.76,199.5728,34.48,5.0513,true,止盈,15,177.44
2025-10-29T17:00,2025-10-29T18:00,LONG,198.36,194.3928,35.49,-3.6732,false,止损,1,173.76
2025-10-30T14:00,2025-10-30T17:00,LONG,187.17,183.4266,34.75,-3.5966,false,止损,3,170.17
2025-10-31T17:00,2025-11-03T00:00,SHORT,185.27,188.9754,34.03,-3.5221,false,止损,55,166.64
2025-11-03T00:00,2025-11-03T03:00,LONG,186.52,182.7896,33.33,-3.4497,false,止损,3,163.19
2025-11-04T22:00,2025-11-05T01:00,LONG,155.15,152.047,32.64,-3.3782,false,止损,3,159.82
2025-11-06T08:00,2025-11-06T16:00,SHORT,159.28,154.5016,31.96,4.6821,true,止盈,8,164.5
2025-11-07T13:00,2025-11-07T16:00,LONG,152.25,156.8175,32.9,4.8198,true,止盈,3,169.32
2025-11-07T20:00,2025-11-08T13:00,SHORT,163.26,158.3622,33.86,4.9605,true,止盈,17,174.28
2025-11-09T08:00,2025-11-09T19:00,LONG,159.36,164.1408,34.86,5.107,true,止盈,11,179.38
2025-11-09T20:00,2025-11-10T03:00,SHORT,165.29,168.5958,35.88,-3.7136,false,止损,7,175.67
2025-11-10T14:00,2025-11-11T01:00,SHORT,166.08,169.4016,35.13,-3.636,false,止损,11,172.04
2025-11-11T03:00,2025-11-11T06:00,SHORT,169.85,164.7545,34.41,5.0411,true,止盈,3,177.08
2025-11-11T06:00,2025-11-11T16:00,SHORT,164.86,159.9142,35.42,5.189,true,止盈,10,182.27
2025-11-12T11:00,2025-11-12T16:00,SHORT,159.89,155.0933,36.45,5.3399,true,止盈,5,187.61
2025-11-12T17:00,2025-11-13T17:00,LONG,153.23,150.1654,37.52,-3.8833,false,止损,24,183.72
2025-11-14T14:00,2025-11-14T20:00,LONG,142.17,139.3266,36.74,-3.8026,false,止损,6,179.92
2025-11-15T20:00,2025-11-16T09:00,SHORT,140.4,143.208,35.98,-3.7239,false,止损,13,176.2
2025-11-16T12:00,2025-11-16T16:00,SHORT,139.99,135.7903,35.24,5.1627,true,止盈,4,181.36
2025-11-16T17:00,2025-11-17T03:00,LONG,135.76,139.8328,36.27,5.3136,true,止盈,10,186.67
2025-11-18T06:00,2025-11-18T10:00,SHORT,135.61,138.3222,37.33,-3.8637,false,止损,4,182.81
2025-11-20T15:00,2025-11-20T16:00,SHORT,138.49,134.3353,36.56,5.356,true,止盈,1,188.16
2025-11-20T17:00,2025-11-21T07:00,LONG,132.72,130.0656,37.63,-3.8947,false,止损,14,184.27
2025-11-21T12:00,2025-11-21T16:00,LONG,126.17,123.6466,36.85,-3.814,false,止损,4,180.46
2025-11-23T08:00,2025-11-24T02:00,LONG,129.61,133.4983,36.09,5.2872,true,止盈,18,185.74
2025-11-24T12:00,2025-11-24T15:00,SHORT,129.45,132.039,37.15,-3.845,false,止损,3,181.9
2025-11-24T19:00,2025-11-25T14:00,SHORT,137.16,133.0452,36.38,5.3297,true,止盈,19,187.23
2025-11-25T15:00,2025-11-25T22:00,LONG,134.76,138.8028,37.45,5.4864,true,止盈,7,192.71
2025-11-26T20:00,2025-11-28T02:00,SHORT,142.81,138.5257,38.54,5.6461,true,止盈,30,198.36
2025-11-28T02:00,2025-11-28T18:00,LONG,139.41,136.6218,39.67,-4.1058,false,止损,16,194.25
2025-11-28T19:00,2025-11-30T23:00,LONG,137.43,134.6814,38.85,-4.021,false,止损,52,190.23
2025-12-04T01:00,2025-12-04T19:00,SHORT,144.1,139.777,38.05,5.5743,true,止盈,18,195.81
2025-12-05T15:00,2025-12-05T16:00,LONG,134.96,132.2608,39.16,-4.0531,false,止损,1,191.75
2025-12-06T20:00,2025-12-07T14:00,LONG,132.41,129.7618,38.35,-3.9692,false,止损,18,187.79
2025-12-07T15:00,2025-12-07T18:00,LONG,131.89,135.8467,37.56,5.5025,true,止盈,3,193.29
2025-12-07T19:00,2025-12-07T22:00,SHORT,135.66,131.5902,38.66,5.6637,true,止盈,3,198.95
2025-12-08T00:00,2025-12-08T01:00,SHORT,131.53,134.1606,39.79,-4.1183,false,止损,1,194.83
2025-12-08T05:00,2025-12-08T10:00,LONG,135.1,139.153,38.97,5.7091,true,止盈,5,200.54
2025-12-08T16:00,2025-12-08T23:00,LONG,135.52,132.8096,40.11,-4.1514,false,止损,7,196.39
2025-12-10T11:00,2025-12-10T20:00,LONG,137.17,141.2851,39.28,5.7545,true,止盈,9,202.15
2025-12-10T20:00,2025-12-10T22:00,LONG,138.26,135.4948,40.43,-4.1845,false,止损,2,197.96
2025-12-10T22:00,2025-12-11T00:00,LONG,137.54,134.7892,39.59,-4.0976,false,止损,2,193.86
2025-12-11T04:00,2025-12-11T18:00,LONG,130.95,134.8785,38.77,5.6798,true,止盈,14,199.54
2025-12-11T19:00,2025-12-11T20:00,SHORT,133.82,136.4964,39.91,-4.1307,false,止损,1,195.41
2025-12-11T21:00,2025-12-12T06:00,SHORT,136.95,139.689,39.08,-4.0448,false,止损,9,191.37
2025-12-12T17:00,2025-12-14T17:00,LONG,132.06,129.4188,38.27,-3.9609,false,止损,48,187.41
2025-12-15T03:00,2025-12-15T14:00,SHORT,131.08,133.7016,37.48,-3.8792,false,止损,11,183.53
2025-12-16T13:00,2025-12-16T14:00,SHORT,126.67,129.2034,36.71,-3.7995,false,止损,1,179.73
2025-12-17T02:00,2025-12-17T09:00,LONG,129.24,126.6552,35.95,-3.7208,false,止损,7,176.01
2025-12-17T15:00,2025-12-17T17:00,SHORT,126.7,122.899,35.2,5.1568,true,止盈,2,181.16
2025-12-17T19:00,2025-12-18T13:00,LONG,122.33,125.9999,36.23,5.3077,true,止盈,18,186.47
2025-12-18T14:00,2025-12-18T17:00,LONG,125.81,123.2938,37.29,-3.8595,false,止损,3,182.61
2025-12-18T21:00,2025-12-19T01:00,LONG,120.01,117.6098,36.52,-3.7798,false,止损,4,178.83
2025-12-19T07:00,2025-12-22T00:00,LONG,124.39,128.1217,35.77,5.2403,true,止盈,65,184.07
2025-12-22T15:00,2025-12-22T20:00,SHORT,128,124.16,36.81,5.3927,true,止盈,5,189.47
2025-12-22T20:00,2025-12-24T02:00,LONG,124.38,121.8924,37.89,-3.9216,false,止损,30,185.54
2025-12-24T03:00,2025-12-25T23:00,LONG,122.66,120.2068,37.11,-3.8409,false,止损,44,181.7
2025-12-26T00:00,2025-12-26T02:00,LONG,120.25,123.8575,36.34,5.3238,true,止盈,2,187.03
2025-12-26T04:00,2025-12-29T00:00,LONG,122.75,126.4325,37.41,5.4806,true,止盈,68,192.51
2025-12-30T09:00,2026-01-02T09:00,LONG,124.76,128.5028,38.5,5.6403,true,止盈,72,198.15
2026-01-02T10:00,2026-01-02T16:00,SHORT,128.87,131.4474,39.63,-4.1017,false,止损,6,194.05
2026-01-02T18:00,2026-01-03T22:00,SHORT,130.72,133.3344,38.81,-4.0168,false,止损,28,190.03
2026-01-03T23:00,2026-01-05T01:00,SHORT,133.29,135.9558,38.01,-3.934,false,止损,26,186.09
2026-01-05T03:00,2026-01-05T20:00,SHORT,136.56,139.2912,37.22,-3.8523,false,止损,17,182.24
2026-01-05T20:00,2026-01-06T14:00,SHORT,137.81,140.5662,36.45,-3.7726,false,止损,18,178.47
2026-01-06T16:00,2026-01-06T21:00,SHORT,138.86,141.6372,35.69,-3.6939,false,止损,5,174.78
2026-01-07T13:00,2026-01-07T15:00,LONG,138.07,135.3086,34.96,-3.6184,false,止损,2,171.16
2026-01-07T16:00,2026-01-08T14:00,LONG,135.64,132.9272,34.23,-3.5428,false,止损,22,167.61
2026-01-08T20:00,2026-01-09T20:00,LONG,137.63,134.8774,33.52,-3.4693,false,止损,24,164.15
2026-01-10T16:00,2026-01-11T14:00,SHORT,136.37,139.0974,32.83,-3.3979,false,止损,22,160.75
2026-01-11T15:00,2026-01-11T16:00,SHORT,138.36,141.1272,32.15,-3.3275,false,止损,1,157.42
2026-01-11T17:00,2026-01-12T02:00,SHORT,139.61,142.4022,31.48,-3.2582,false,止损,9,154.16
2026-01-12T11:00,2026-01-12T16:00,LONG,139.93,144.1279,30.83,4.5166,true,止盈,5,158.68
2026-01-12T22:00,2026-01-13T09:00,SHORT,139.1,141.882,31.74,-3.2851,false,止损,11,155.39
2026-01-13T23:00,2026-01-15T19:00,SHORT,145.47,141.1059,31.08,4.5532,true,止盈,44,159.95
2026-01-15T20:00,2026-01-18T23:00,LONG,141.37,138.5426,31.99,-3.311,false,止损,75,156.64
2026-01-20T00:00,2026-01-20T07:00,LONG,133.66,130.9868,31.33,-3.2427,false,止损,7,153.39
2026-01-21T17:00,2026-01-21T19:00,LONG,126.83,130.6349,30.68,4.4946,true,止盈,2,157.89
2026-01-21T20:00,2026-01-22T15:00,SHORT,131.07,127.1379,31.58,4.6265,true,止盈,19,162.51
2026-01-22T16:00,2026-01-23T14:00,LONG,127.84,125.2832,32.5,-3.3638,false,止损,22,159.15
2026-01-23T19:00,2026-01-25T16:00,SHORT,128.04,124.1988,31.83,4.6631,true,止盈,45,163.81
2026-01-26T15:00,2026-01-27T16:00,SHORT,123.48,125.9496,32.76,-3.3907,false,止损,25,160.42
2026-01-27T17:00,2026-01-27T20:00,SHORT,123.97,126.4494,32.08,-3.3203,false,止损,3,157.1
2026-01-27T21:00,2026-01-29T02:00,SHORT,126.99,123.1803,31.42,4.603,true,止盈,29,161.71
2026-01-31T06:00,2026-01-31T08:00,SHORT,118.47,114.9159,32.34,4.7378,true,止盈,2,166.44
2026-01-31T09:00,2026-01-31T13:00,LONG,116.27,113.9446,33.29,-3.4455,false,止损,4,163
2026-02-01T17:00,2026-02-01T20:00,LONG,102.37,100.3226,32.6,-3.3741,false,止损,3,159.62
2026-02-02T06:00,2026-02-02T12:00,LONG,100.68,103.7004,31.92,4.6763,true,止盈,6,164.3
2026-02-02T17:00,2026-02-03T14:00,SHORT,104.74,101.5978,32.86,4.814,true,止盈,21,169.11
2026-02-03T15:00,2026-02-03T16:00,LONG,102.52,100.4696,33.82,-3.5004,false,止损,1,165.61
2026-02-03T19:00,2026-02-03T20:00,LONG,98.95,101.9185,33.12,4.8521,true,止盈,1,170.47
2026-02-05T14:00,2026-02-05T15:00,LONG,88.58,86.8084,34.09,-3.5283,false,止损,1,166.94
2026-02-07T13:00,2026-02-07T16:00,SHORT,86.07,87.7914,33.39,-3.4559,false,止损,3,163.48
2026-02-07T19:00,2026-02-09T07:00,SHORT,88.23,85.5831,32.7,4.7906,true,止盈,36,168.27
2026-02-09T11:00,2026-02-09T16:00,LONG,83.43,85.9329,33.65,4.9297,true,止盈,5,173.2
2026-02-11T05:00,2026-02-11T07:00,LONG,81.85,80.213,34.64,-3.5852,false,止损,2,169.62
2026-02-11T07:00,2026-02-11T15:00,LONG,80.96,79.3408,33.92,-3.5107,false,止损,8,166.11
2026-02-12T13:00,2026-02-12T15:00,LONG,81.91,80.2718,33.22,-3.4383,false,止损,2,162.67
2026-02-12T19:00,2026-02-13T09:00,LONG,77.57,79.8971,32.53,4.7656,true,止盈,14,167.43
2026-02-14T13:00,2026-02-14T16:00,SHORT,86.39,88.1178,33.49,-3.4662,false,止损,3,163.97
2026-02-15T08:00,2026-02-15T13:00,SHORT,89.61,86.9217,32.79,4.8037,true,止盈,5,168.77
2026-02-15T15:00,2026-02-15T19:00,LONG,87.36,85.6128,33.75,-3.4931,false,止损,4,165.28
2026-02-16T16:00,2026-02-16T23:00,LONG,83.93,86.4479,33.06,4.8433,true,止盈,7,170.12
2026-02-16T23:00,2026-02-17T12:00,LONG,86.4,84.672,34.02,-3.5211,false,止损,13,166.6
2026-02-17T15:00,2026-02-18T14:00,LONG,83.75,82.075,33.32,-3.4486,false,止损,23,163.15
2026-02-18T14:00,2026-02-18T18:00,LONG,82.5,80.85,32.63,-3.3772,false,止损,4,159.77
2026-02-19T14:00,2026-02-20T00:00,LONG,80.75,83.1725,31.95,4.6807,true,止盈,10,164.45
2026-02-20T19:00,2026-02-21T14:00,SHORT,84.73,86.4246,32.89,-3.4041,false,止损,19,161.05
2026-02-21T16:00,2026-02-22T14:00,SHORT,86.09,83.5073,32.21,4.7188,true,止盈,22,165.77
2026-02-22T16:00,2026-02-23T00:00,LONG,83.53,81.8594,33.15,-3.431,false,止损,8,162.34
2026-02-24T23:00,2026-02-25T01:00,SHORT,78.92,80.4984,32.47,-3.3606,false,止损,2,158.98
2026-02-26T17:00,2026-02-27T03:00,LONG,84.85,87.3955,31.8,4.6587,true,止盈,10,163.64
2026-02-28T09:00,2026-02-28T13:00,LONG,78.36,80.7108,32.73,4.7949,true,止盈,4,168.43
2026-02-28T19:00,2026-02-28T20:00,SHORT,82.15,83.793,33.69,-3.4869,false,止损,1,164.94
2026-03-01T17:00,2026-03-02T01:00,SHORT,83.86,85.5372,32.99,-3.4145,false,止损,8,161.53
2026-03-02T17:00,2026-03-03T08:00,SHORT,87.58,84.9526,32.31,4.7334,true,止盈,15,166.26
2026-03-03T15:00,2026-03-04T01:00,LONG,84.99,87.5397,33.25,4.8711,true,止盈,10,171.13
2026-03-04T05:00,2026-03-04T08:00,LONG,85.63,88.1989,34.23,5.0147,true,止盈,3,176.15
2026-03-04T10:00,2026-03-04T15:00,SHORT,90.11,91.9122,35.23,-3.6463,false,止损,5,172.5
2026-03-04T16:00,2026-03-04T19:00,SHORT,91.48,93.3096,34.5,-3.5707,false,止损,3,168.93
2026-03-05T18:00,2026-03-06T12:00,LONG,88.77,86.9946,33.79,-3.4973,false,止损,18,165.43
2026-03-07T20:00,2026-03-08T13:00,LONG,82.97,81.3106,33.09,-3.4248,false,止损,17,162.01
2026-03-08T14:00,2026-03-08T22:00,LONG,82.25,80.605,32.4,-3.3534,false,止损,8,158.66
2026-03-09T01:00,2026-03-09T03:00,SHORT,82.05,83.691,31.73,-3.2841,false,止损,2,155.37
2026-03-09T06:00,2026-03-09T13:00,SHORT,83.06,84.7212,31.07,-3.2157,false,止损,7,152.16
2026-03-10T10:00,2026-03-11T11:00,SHORT,87.04,84.4288,30.43,4.458,true,止盈,25,156.61
2026-03-11T15:00,2026-03-11T17:00,SHORT,85.35,87.057,31.32,-3.2416,false,止损,2,153.37
