entryTime,exitTime,dir,entry,exit,size,pnl,win,reason,holdBars,capAfter
2025-10-06T13:00,2025-10-06T15:00,SHORT,4636,4682.36,42.73,-2.2861,false,止损,2,140.15
2025-10-06T15:00,2025-10-06T19:00,SHORT,4670.15,4716.8515,42.05,-2.2497,false,止损,4,137.9
2025-10-07T11:00,2025-10-07T15:00,SHORT,4706.25,4565.0625,41.37,6.0607,true,止盈,4,143.96
2025-10-07T15:00,2025-10-07T16:00,LONG,4511.1,4465.989,43.19,-2.3107,false,止损,1,141.65
2025-10-07T16:00,2025-10-07T18:00,LONG,4497.6,4452.624,42.5,-2.2738,false,止损,2,139.38
2025-10-08T14:00,2025-10-09T02:00,LONG,4448.15,4403.6685,41.81,-2.2368,false,止损,12,137.14
2025-10-09T02:00,2025-10-09T08:00,LONG,4411.45,4367.3355,41.14,-2.201,false,止损,6,134.94
2025-10-09T08:00,2025-10-09T16:00,LONG,4326.85,4283.5815,40.48,-2.1657,false,止损,8,132.77
2025-10-10T14:00,2025-10-10T15:00,LONG,4278.2,4235.418,39.83,-2.1309,false,止损,1,130.64
2025-10-10T15:00,2025-10-10T18:00,LONG,4101.45,4060.4355,39.19,-2.0967,false,止损,3,128.55
2025-10-10T20:00,2025-10-10T21:00,LONG,3860.35,3821.7465,38.56,-2.063,false,止损,1,126.48
2025-10-11T19:00,2025-10-11T20:00,LONG,3758.15,3720.5685,37.95,-2.0303,false,止损,1,124.45
2025-10-11T20:00,2025-10-11T21:00,LONG,3693.35,3656.4165,37.34,-1.9977,false,止损,1,122.46
2025-10-11T21:00,2025-10-12T00:00,LONG,3734.05,3696.7095,36.74,-1.9656,false,止损,3,120.49
2025-10-12T00:00,2025-10-12T03:00,LONG,3699.9,3810.897,36.15,5.296,true,止盈,3,125.79
2025-10-12T14:00,2025-10-12T15:00,SHORT,3974.05,4013.7905,37.74,-2.0191,false,止损,1,123.77
2025-10-12T15:00,2025-10-12T16:00,SHORT,4032.75,4073.0775,37.13,-1.9865,false,止损,1,121.78
2025-10-12T16:00,2025-10-12T17:00,SHORT,4105.4,4146.454,36.53,-1.9544,false,止损,1,119.83
2025-10-13T17:00,2025-10-13T20:00,SHORT,4233.4,4275.734,35.95,-1.9233,false,止损,3,117.9
2025-10-13T20:00,2025-10-14T03:00,SHORT,4284,4155.48,35.37,5.1817,true,止盈,7,123.09
2025-10-14T05:00,2025-10-14T10:00,SHORT,4068.7,3946.639,36.93,5.4102,true,止盈,5,128.5
2025-10-14T20:00,2025-10-15T03:00,LONG,4115.85,4074.6915,38.55,-2.0624,false,止损,7,126.43
2025-10-15T13:00,2025-10-15T14:00,SHORT,4053.25,4093.7825,37.93,-2.0293,false,止损,1,124.4
2025-10-15T14:00,2025-10-15T15:00,LONG,4008.2,3968.118,37.32,-1.9966,false,止损,1,122.41
2025-10-15T15:00,2025-10-15T17:00,LONG,3978.8,3939.012,36.72,-1.9645,false,止损,2,120.44
2025-10-16T11:00,2025-10-16T13:00,LONG,4060,4019.4,36.13,-1.933,false,止损,2,118.51
2025-10-16T15:00,2025-10-16T16:00,LONG,3905.15,3866.0985,35.55,-1.9019,false,止损,1,116.61
2025-10-16T19:00,2025-10-16T20:00,LONG,3865.85,3827.1915,34.98,-1.8714,false,止损,1,114.74
2025-10-17T07:00,2025-10-17T08:00,LONG,3754.65,3717.1035,34.42,-1.8415,false,止损,1,112.89
2025-10-17T08:00,2025-10-17T10:00,LONG,3707.75,3670.6725,33.87,-1.812,false,止损,2,111.08
2025-10-19T10:00,2025-10-19T13:00,SHORT,3929.17,3968.4617,33.32,-1.7826,false,止损,3,109.3
2025-10-19T13:00,2025-10-19T17:00,SHORT,3969.97,4009.6697,32.79,-1.7543,false,止损,4,107.55
2025-10-20T04:00,2025-10-20T16:00,SHORT,4052.25,3930.6825,32.26,4.7261,true,止盈,12,112.27
2025-10-20T17:00,2025-10-20T19:00,SHORT,3949.99,3989.4899,33.68,-1.8019,false,止损,2,110.47
2025-10-21T04:00,2025-10-21T14:00,LONG,3849.38,3964.8614,33.14,4.855,true,止盈,10,115.33
2025-10-21T15:00,2025-10-21T20:00,SHORT,4080,3957.6,34.6,5.0689,true,止盈,5,120.39
2025-10-21T23:00,2025-10-22T21:00,SHORT,3870.91,3754.7827,36.12,5.2916,true,止盈,22,125.69
2025-10-22T21:00,2025-10-23T06:00,LONG,3742.91,3855.1973,37.71,5.5245,true,止盈,9,131.21
2025-10-23T06:00,2025-10-23T12:00,LONG,3889.5,3850.605,39.36,-2.1058,false,止损,6,129.1
2025-10-23T22:00,2025-10-24T02:00,SHORT,3848.6,3887.086,38.73,-2.0721,false,止损,4,127.03
2025-10-24T04:00,2025-10-24T12:00,SHORT,3972.2,4011.922,38.11,-2.0389,false,止损,8,124.99
2025-10-25T18:00,2025-10-26T09:00,SHORT,3957.96,3997.5396,37.5,-2.0063,false,止损,15,122.99
2025-10-26T09:00,2025-10-26T11:00,SHORT,3985.64,4025.4964,36.9,-1.9742,false,止损,2,121.01
2025-10-26T11:00,2025-10-26T13:00,SHORT,4042.99,4083.4199,36.3,-1.9421,false,止损,2,119.07
2025-10-26T13:00,2025-10-26T22:00,SHORT,4081.59,4122.4059,35.72,-1.911,false,止损,9,117.16
2025-10-27T17:00,2025-10-27T21:00,SHORT,4218.91,4092.3427,35.15,5.1495,true,止盈,4,122.31
2025-10-28T19:00,2025-10-28T20:00,LONG,4037.56,3997.1844,36.69,-1.9629,false,止损,1,120.35
2025-10-28T20:00,2025-10-28T21:00,LONG,3977.36,3937.5864,36.1,-1.9313,false,止损,1,118.42
2025-10-28T21:00,2025-10-29T15:00,LONG,3980.46,3940.6554,35.52,-1.9003,false,止损,18,116.51
2025-10-29T15:00,2025-10-29T18:00,LONG,3950.45,3910.9455,34.95,-1.8698,false,止损,3,114.64
2025-10-29T18:00,2025-10-29T23:00,LONG,3915.1,3875.949,34.39,-1.8399,false,止损,5,112.81
2025-10-30T12:00,2025-10-30T13:00,LONG,3816.36,3778.1964,33.84,-1.8104,false,止损,1,110.99
2025-10-30T13:00,2025-10-30T17:00,LONG,3765.34,3727.6866,33.3,-1.7816,false,止损,4,109.21
2025-11-01T15:00,2025-11-03T03:00,SHORT,3892.41,3775.6377,32.76,4.7993,true,止盈,36,114.01
2025-11-03T03:00,2025-11-03T06:00,LONG,3735.02,3697.6698,34.2,-1.8297,false,止损,3,112.18
2025-11-04T05:00,2025-11-04T16:00,LONG,3490.42,3455.5158,33.65,-1.8003,false,止损,11,110.38
2025-11-04T17:00,2025-11-04T18:00,LONG,3372.11,3338.3889,33.11,-1.7714,false,止损,1,108.61
2025-11-04T18:00,2025-11-04T19:00,LONG,3301.75,3268.7325,32.58,-1.743,false,止损,1,106.87
2025-11-04T19:00,2025-11-04T20:00,LONG,3229.7,3197.403,32.06,-1.7152,false,止损,1,105.15
2025-11-04T20:00,2025-11-04T21:00,LONG,3212.05,3179.9295,31.55,-1.6879,false,止损,1,103.46
2025-11-06T09:00,2025-11-06T15:00,SHORT,3381.66,3280.2102,31.04,4.5474,true,止盈,6,108.01
2025-11-06T15:00,2025-11-06T16:00,LONG,3299.06,3266.0694,32.4,-1.7334,false,止损,1,106.28
2025-11-06T16:00,2025-11-07T11:00,LONG,3275.05,3242.2995,31.88,-1.7056,false,止损,19,104.57
2025-11-07T11:00,2025-11-07T12:00,LONG,3258.54,3225.9546,31.37,-1.6783,false,止损,1,102.9
2025-11-07T12:00,2025-11-07T16:00,LONG,3221.32,3317.9596,30.87,4.5225,true,止盈,4,107.42
2025-11-07T18:00,2025-11-08T13:00,LONG,3424.28,3390.0372,32.23,-1.7243,false,止损,19,105.69
2025-11-08T15:00,2025-11-08T23:00,SHORT,3375.74,3409.4974,31.71,-1.6965,false,止损,8,104
2025-11-09T08:00,2025-11-09T10:00,LONG,3419.6,3385.404,31.2,-1.6692,false,止损,2,102.33
2025-11-09T13:00,2025-11-09T14:00,SHORT,3456.86,3491.4286,30.7,-1.6425,false,止损,1,100.69
2025-11-09T14:00,2025-11-09T18:00,SHORT,3504.95,3539.9995,30.21,-1.6162,false,止损,4,99.07
2025-11-11T00:00,2025-11-11T05:00,LONG,3583.77,3547.9323,29.72,-1.59,false,止损,5,97.48
2025-11-11T15:00,2025-11-11T17:00,LONG,3479.94,3445.1406,29.24,-1.5643,false,止损,2,95.91
2025-11-12T10:00,2025-11-12T11:00,SHORT,3532.04,3567.3604,28.77,-1.5392,false,止损,1,94.38
2025-11-12T11:00,2025-11-12T14:00,LONG,3547.71,3512.2329,28.31,-1.5146,false,止损,3,92.86
2025-11-12T16:00,2025-11-12T17:00,SHORT,3398.24,3432.2224,27.86,-1.4905,false,止损,1,91.37
2025-11-13T05:00,2025-11-13T09:00,LONG,3526.97,3491.7003,27.41,-1.4664,false,止损,4,89.9
2025-11-13T15:00,2025-11-13T17:00,SHORT,3385.07,3283.5179,26.97,3.9511,true,止盈,2,93.85
2025-11-13T17:00,2025-11-13T18:00,LONG,3254,3221.46,28.16,-1.5066,false,止损,1,92.35
2025-11-13T18:00,2025-11-13T19:00,LONG,3211.9,3179.781,27.7,-1.482,false,止损,1,90.87
2025-11-14T11:00,2025-11-14T12:00,LONG,3143.26,3111.8274,27.26,-1.4584,false,止损,1,89.41
2025-11-14T12:00,2025-11-14T13:00,LONG,3125.62,3094.3638,26.82,-1.4349,false,止损,1,87.97
2025-11-14T13:00,2025-11-14T14:00,LONG,3120.8,3214.424,26.39,3.8661,true,止盈,1,91.84
2025-11-14T23:00,2025-11-15T17:00,LONG,3111.24,3204.5772,27.55,4.0361,true,止盈,18,95.88
2025-11-15T22:00,2025-11-16T02:00,SHORT,3169.96,3201.6596,28.76,-1.5387,false,止损,4,94.34
2025-11-16T09:00,2025-11-16T13:00,SHORT,3246.85,3149.4445,28.3,4.1459,true,止盈,4,98.48
2025-11-16T13:00,2025-11-16T16:00,SHORT,3152.34,3057.7698,29.54,4.3276,true,止盈,3,102.81
2025-11-16T16:00,2025-11-16T17:00,LONG,3060.16,3029.5584,30.84,-1.6499,false,止损,1,101.16
2025-11-17T04:00,2025-11-17T13:00,LONG,3183.82,3151.9818,30.35,-1.6237,false,止损,9,99.54
2025-11-17T15:00,2025-11-17T18:00,SHORT,3119.58,3025.9926,29.86,4.3745,true,止盈,3,103.91
2025-11-17T18:00,2025-11-17T19:00,LONG,3023.72,2993.4828,31.17,-1.6676,false,止损,1,102.24
