entryTime,exitTime,dir,entry,exit,size,pnl,win,reason,holdBars,capAfter
2026-01-14T14:45,2026-01-14T16:00,SHORT,96441.3,97212.8304,54.27,-2.3607,false,止损,5,178.55
2026-01-14T19:00,2026-01-15T02:30,LONG,96957.9,96182.2368,53.56,-2.3299,false,止损,30,176.22
2026-01-15T03:15,2026-01-15T20:30,LONG,95871.8,95104.8256,52.87,-2.2998,false,止损,69,173.92
2026-01-16T14:45,2026-01-16T15:30,LONG,95150,94388.8,52.18,-2.2698,false,止损,3,171.65
2026-01-16T15:30,2026-01-18T23:45,LONG,94495.1,93739.1392,51.5,-2.2403,false,止损,225,169.41
2026-01-18T23:45,2026-01-19T00:00,LONG,93631.9,92882.8448,50.82,-2.2107,false,止损,1,167.2
2026-01-19T00:00,2026-01-20T05:00,LONG,92413.2,91673.8944,50.16,-2.182,false,止损,116,165.02
2026-01-20T05:00,2026-01-20T08:30,LONG,91384,90652.928,49.51,-2.1537,false,止损,14,162.86
2026-01-20T10:45,2026-01-20T14:45,LONG,91217,90487.264,48.86,-2.1254,false,止损,16,160.74
2026-01-20T14:45,2026-01-20T17:30,LONG,90490.1,89766.1792,48.22,-2.0976,false,止损,11,158.64
2026-01-20T17:30,2026-01-20T22:30,LONG,89643.3,88926.1536,47.59,-2.0702,false,止损,20,156.57
2026-01-20T22:30,2026-01-21T05:30,LONG,88538.1,89866.1715,46.97,3.3584,true,止盈,28,159.93
2026-01-21T05:30,2026-01-21T12:00,SHORT,89873.9,88525.7915,47.98,3.4306,true,止盈,26,163.36
2026-01-21T12:00,2026-01-21T14:00,LONG,88338.8,89663.882,49.01,3.5042,true,止盈,8,166.86
2026-01-21T15:00,2026-01-21T16:30,SHORT,90299,88944.515,50.06,3.5793,true,止盈,6,170.44
2026-01-21T16:45,2026-01-21T19:15,LONG,87548,88861.22,51.13,3.6558,true,止盈,10,174.1
2026-01-21T23:30,2026-01-22T02:15,SHORT,89499,90214.992,52.23,-2.272,false,止损,11,171.83
2026-01-22T03:30,2026-01-23T17:15,SHORT,89786.7,90504.9936,51.55,-2.2424,false,止损,151,169.58
2026-01-23T17:15,2026-01-23T19:30,SHORT,90929.3,89565.3605,50.88,3.6379,true,止盈,9,173.22
2026-01-25T16:00,2026-01-25T18:30,LONG,87866,87163.072,51.97,-2.2607,false,止损,10,170.96
2026-01-25T19:15,2026-01-26T01:15,LONG,86429.5,87725.9425,51.29,3.6672,true,止盈,24,174.63
2026-01-26T01:15,2026-01-26T08:15,SHORT,87599.9,88300.6992,52.39,-2.279,false,止损,28,172.35
2026-01-26T09:15,2026-01-26T14:30,SHORT,87755.4,88457.4432,51.7,-2.249,false,止损,21,170.1
2026-01-26T14:30,2026-01-26T15:15,SHORT,88101.2,88806.0096,51.03,-2.2198,false,止损,3,167.88
2026-01-26T15:45,2026-01-26T18:45,SHORT,87605.4,88306.2432,50.36,-2.1907,false,止损,12,165.69
