entryTime,exitTime,dir,entry,exit,size,pnl,win,reason,holdBars,capAfter
2026-01-20T05:00,2026-01-20T08:00,LONG,91591.1,90675.189,38.44,-2.0565,false,止损,3,126.07
2026-01-20T22:00,2026-01-21T16:00,LONG,88455.1,87570.549,37.82,-2.0234,false,止损,18,124.05
2026-01-21T16:00,2026-01-21T19:00,LONG,87548,90174.44,37.22,5.4527,true,止盈,3,129.5
2026-01-22T14:00,2026-01-23T04:00,SHORT,89052,89942.52,38.85,-2.0785,false,止损,14,127.43
2026-01-23T08:00,2026-01-23T16:00,SHORT,89171.1,90062.811,38.23,-2.0453,false,止损,8,125.38
2026-01-23T16:00,2026-01-23T20:00,LONG,90076.8,89176.032,37.61,-2.0121,false,止损,4,123.37
2026-01-24T01:00,2026-01-25T18:00,SHORT,89507.5,86822.275,37.01,5.422,true,止盈,41,128.79
2026-01-25T18:00,2026-01-25T19:00,LONG,87371.8,86498.082,38.64,-2.0672,false,止损,1,126.72
2026-01-25T19:00,2026-01-27T20:00,LONG,86455.4,89049.062,38.02,5.5699,true,止盈,49,132.29
2026-01-27T20:00,2026-01-28T13:00,SHORT,89344.6,90238.046,39.69,-2.1234,false,止损,17,130.17
2026-01-28T13:00,2026-01-29T14:00,SHORT,90209.2,87502.924,39.05,5.7208,true,止盈,25,135.89
2026-01-29T15:00,2026-01-29T17:00,LONG,84904.1,84055.059,40.77,-2.1812,false,止损,2,133.71
2026-01-29T17:00,2026-01-29T18:00,LONG,84221.6,83379.384,40.11,-2.1459,false,止损,1,131.56
2026-01-29T18:00,2026-01-30T01:00,LONG,83427.1,82592.829,39.47,-2.1116,false,止损,7,129.45
2026-01-31T08:00,2026-01-31T16:00,SHORT,83031.7,80540.749,38.84,5.6901,true,止盈,8,135.14
2026-01-31T16:00,2026-01-31T17:00,LONG,80324,79520.76,40.54,-2.1689,false,止损,1,132.97
2026-01-31T17:00,2026-01-31T18:00,LONG,78853.1,78064.569,39.89,-2.1341,false,止损,1,130.84
2026-01-31T18:00,2026-01-31T19:00,LONG,77992.4,77212.476,39.25,-2.0999,false,止损,1,128.74
2026-02-01T13:00,2026-02-01T14:00,LONG,78284.1,77501.259,38.62,-2.0662,false,止损,1,126.67
2026-02-01T14:00,2026-02-01T15:00,LONG,78177,77395.23,38,-2.033,false,止损,1,124.64
2026-02-01T15:00,2026-02-01T20:00,LONG,77560,76784.4,37.39,-2.0004,false,止损,5,122.64
2026-02-01T20:00,2026-02-01T23:00,LONG,77065.2,76294.548,36.79,-1.9683,false,止损,3,120.67
2026-02-02T05:00,2026-02-02T09:00,LONG,75449.4,77712.882,36.2,5.3033,true,止盈,4,125.97
2026-02-03T14:00,2026-02-03T17:00,LONG,77166,76394.34,37.79,-2.0218,false,止损,3,123.95
2026-02-03T17:00,2026-02-03T18:00,LONG,74879.9,74131.101,37.19,-1.9897,false,止损,1,121.96
2026-02-03T18:00,2026-02-03T20:00,LONG,73102.5,75295.575,36.59,5.3604,true,止盈,2,127.32
2026-02-04T14:00,2026-02-04T16:00,LONG,74320.6,73577.394,38.2,-2.0437,false,止损,2,125.28
2026-02-04T16:00,2026-02-04T17:00,LONG,73606.9,72870.831,37.58,-2.0105,false,止损,1,123.27
2026-02-04T17:00,2026-02-05T02:00,LONG,72540,71814.6,36.98,-1.9784,false,止损,9,121.29
2026-02-05T15:00,2026-02-05T17:00,LONG,67452.1,66777.579,36.39,-1.9469,false,止损,2,119.34
2026-02-05T17:00,2026-02-05T18:00,LONG,66152.3,65490.777,35.8,-1.9153,false,止损,1,117.43
2026-02-05T19:00,2026-02-05T20:00,LONG,65235.3,64582.947,35.23,-1.8848,false,止损,1,115.54
2026-02-05T20:00,2026-02-05T21:00,LONG,63744.6,63107.154,34.66,-1.8543,false,止损,1,113.69
2026-02-05T21:00,2026-02-06T00:00,LONG,63192.2,62560.278,34.11,-1.8249,false,止损,3,111.86
2026-02-07T10:00,2026-02-07T12:00,SHORT,67950.9,68630.409,33.56,-1.7955,false,止损,2,110.07
2026-02-07T18:00,2026-02-07T23:00,LONG,69477.9,68783.121,33.02,-1.7666,false,止损,5,108.3
2026-02-08T08:00,2026-02-08T13:00,SHORT,70619.8,71325.998,32.49,-1.7382,false,止损,5,106.56
2026-02-08T13:00,2026-02-08T23:00,SHORT,71471.5,72186.215,31.97,-1.7104,false,止损,10,104.85
2026-02-09T08:00,2026-02-09T17:00,SHORT,69839.3,70537.693,31.46,-1.6831,false,止损,9,103.17
2026-02-09T19:00,2026-02-09T21:00,LONG,70917.2,70208.028,30.95,-1.6558,false,止损,2,101.51
2026-02-10T03:00,2026-02-11T04:00,SHORT,69473.7,67389.489,30.45,4.4609,true,止盈,25,105.98
2026-02-11T04:00,2026-02-11T06:00,LONG,67556,66880.44,31.79,-1.7008,false,止损,2,104.27
2026-02-11T06:00,2026-02-11T15:00,LONG,66790.6,66122.694,31.28,-1.6735,false,止损,9,102.6
2026-02-12T10:00,2026-02-12T15:00,LONG,67976.8,67297.032,30.78,-1.6467,false,止损,5,100.95
2026-02-12T16:00,2026-02-12T18:00,LONG,65825.8,65167.542,30.29,-1.6205,false,止损,2,99.33
2026-02-13T15:00,2026-02-13T16:00,SHORT,68656,69342.56,29.8,-1.5943,false,止损,1,97.74
2026-02-13T16:00,2026-02-14T08:00,SHORT,68924.5,69613.745,29.32,-1.5686,false,止损,16,96.17
2026-02-14T08:00,2026-02-14T11:00,SHORT,69708.3,70405.383,28.85,-1.5435,false,止损,3,94.63
2026-02-14T11:00,2026-02-15T17:00,SHORT,70466,68352.02,28.39,4.1591,true,止盈,30,98.79
2026-02-16T12:00,2026-02-16T13:00,LONG,69729.9,69032.601,29.64,-1.5857,false,止损,1,97.2
2026-02-16T13:00,2026-02-17T02:00,SHORT,68368.6,69052.286,29.16,-1.5601,false,止损,13,95.64
2026-02-17T04:00,2026-02-18T18:00,SHORT,68449.6,66396.112,28.69,4.2031,true,止盈,38,99.84
2026-02-18T18:00,2026-02-19T14:00,LONG,66327.6,65664.324,29.95,-1.6023,false,止损,20,98.24
2026-02-19T20:00,2026-02-20T13:00,LONG,67122.3,66451.077,29.47,-1.5766,false,止损,17,96.67
2026-02-21T10:00,2026-02-23T01:00,SHORT,68183,66137.51,29,4.2485,true,止盈,39,100.91
2026-02-23T01:00,2026-02-23T09:00,LONG,64398.3,66330.249,30.27,4.4346,true,止盈,8,105.35
2026-02-25T01:00,2026-02-25T13:00,SHORT,65858.1,66516.681,31.6,-1.6906,false,止损,12,103.66
2026-02-25T14:00,2026-02-25T16:00,SHORT,66929.6,67598.896,31.1,-1.6638,false,止损,2,101.99
2026-02-25T16:00,2026-02-25T18:00,SHORT,68254.5,68937.045,30.6,-1.6371,false,止损,2,100.36
2026-02-25T18:00,2026-02-26T15:00,SHORT,69292.6,67213.822,30.11,4.4111,true,止盈,21,104.77
2026-02-26T16:00,2026-02-27T11:00,LONG,66610.3,65944.197,31.43,-1.6815,false,止损,19,103.09
2026-02-27T11:00,2026-02-27T16:00,LONG,66087.3,65426.427,30.93,-1.6548,false,止损,5,101.43
2026-02-28T06:00,2026-02-28T13:00,LONG,63171,65066.13,30.43,4.458,true,止盈,7,105.89
2026-02-28T19:00,2026-03-01T20:00,LONG,66320,65656.8,31.77,-1.6997,false,止损,25,104.19
2026-03-02T03:00,2026-03-02T06:00,LONG,66792.8,66124.872,31.26,-1.6724,false,止损,3,102.52
2026-03-02T09:00,2026-03-02T14:00,SHORT,66140.1,66801.501,30.76,-1.6457,false,止损,5,100.87
2026-03-02T14:00,2026-03-02T15:00,LONG,67125.6,69139.368,30.26,4.4331,true,止盈,1,105.3
2026-03-02T15:00,2026-03-02T16:00,SHORT,69084.3,69775.143,31.59,-1.6901,false,止损,1,103.61
2026-03-02T16:00,2026-03-03T08:00,SHORT,69383.1,67301.607,31.08,4.5532,true,止盈,16,108.17
2026-03-03T09:00,2026-03-03T12:00,SHORT,66617,67283.17,32.45,-1.7361,false,止损,3,106.43
2026-03-03T18:00,2026-03-03T21:00,LONG,68594,67908.06,31.93,-1.7083,false,止损,3,104.72
2026-03-04T07:00,2026-03-04T08:00,SHORT,69460.1,70154.701,31.42,-1.681,false,止损,1,103.04
2026-03-04T08:00,2026-03-04T09:00,SHORT,70984.9,71694.749,30.91,-1.6537,false,止损,1,101.39
2026-03-04T09:00,2026-03-04T14:00,SHORT,71477.6,72192.376,30.42,-1.6275,false,止损,5,99.76
2026-03-05T10:00,2026-03-05T15:00,SHORT,73349,71148.53,29.93,4.3847,true,止盈,5,104.15
2026-03-05T17:00,2026-03-06T12:00,LONG,70670.3,69963.597,31.24,-1.6713,false,止损,19,102.47
2026-03-06T12:00,2026-03-06T13:00,LONG,69896.6,69197.634,30.74,-1.6446,false,止损,1,100.83
2026-03-06T13:00,2026-03-06T14:00,LONG,69195.5,68503.545,30.25,-1.6184,false,止损,1,99.21
2026-03-06T14:00,2026-03-07T06:00,LONG,68370.7,67686.993,29.76,-1.5922,false,止损,16,97.62
2026-03-07T08:00,2026-03-07T19:00,LONG,67767.2,67089.528,29.29,-1.567,false,止损,11,96.05
2026-03-07T19:00,2026-03-08T22:00,LONG,67043.9,66373.461,28.82,-1.5419,false,止损,27,94.51
2026-03-08T22:00,2026-03-09T09:00,LONG,66204.3,68190.429,28.35,4.1533,true,止盈,11,98.66
2026-03-10T02:00,2026-03-10T08:00,SHORT,70236.9,70939.269,29.6,-1.5836,false,止损,6,97.08
2026-03-10T08:00,2026-03-10T14:00,SHORT,70644.9,71351.349,29.12,-1.5579,false,止损,6,95.52
2026-03-11T15:00,2026-03-12T02:00,LONG,70189,69487.11,28.66,-1.5333,false,止损,11,93.99
2026-03-12T02:00,2026-03-12T08:00,SHORT,69244.6,69937.046,28.2,-1.5087,false,止损,6,92.48
2026-03-12T11:00,2026-03-12T13:00,LONG,70377.3,69673.527,27.74,-1.4841,false,止损,2,91
2026-03-12T14:00,2026-03-12T15:00,SHORT,69553.7,70249.237,27.3,-1.4605,false,止损,1,89.54
